,0,1,2
755,1.057210072,-1.368632783,1.00
756,1.037459531,-11.27303764,1.00
757,1.141102638,4.196274767,1.00
758,0.687213513,7.550301666,1.00
759,1.21940751,20.51668451,1.00
760,1.117399358,11.0907168,1.00
761,0.848691766,-7.4773004,1.00
762,1.147041551,13.73903422,1.00
763,0.962558155,5.069393952,1.00
764,1.1596224,-6.221007354,1.00
765,1.240154198,-3.744709327,1.00
766,0.719159365,0.049066019,1.00
767,0.901691455,-8.228348246,1.00
768,0.717371215,9.119094248,1.00
769,0.606058738,9.324642711,1.00
770,0.828980409,-7.018012509,1.00
771,0.992532466,-2.51510682,1.00
772,1.001944932,-3.814375439,1.00
773,0.630892702,0.716786126,1.00
774,1.077497961,6.322197967,1.00
775,0.983433076,3.741822553,1.00
776,0.870127788,-6.33027871,1.00
777,0.904666889,-9.034696839,1.00
778,0.613156364,-5.493729835,1.00
779,0.940356977,-7.741547568,1.00
780,0.733584778,-5.584908029,1.00
781,0.91862637,-10.68452574,1.00
782,0.771724258,2.383243558,1.00
783,1.054000385,8.151346685,1.00
784,1.015207441,3.877121373,1.00
785,1.210925161,10.79581427,1.00
786,0.85483032,-5.539618563,1.00
787,1.536301442,-1.824488407,1.00
788,1.102196202,0.553353368,1.00
789,1.017102768,-6.620626102,1.00
790,1.083489705,8.544993953,1.00
791,1.068447718,-16.01399787,1.00
792,0.637243617,-13.05723649,1.00
793,1.055646512,-8.458941397,1.00
794,1.080169754,10.68382362,1.00
795,1.598500929,1.087166241,1.00
796,1.012739727,4.054355928,1.00
797,1.235335002,8.359701768,1.00
798,0.854839572,-2.377196157,1.00
799,0.953358373,-13.54334931,1.00
800,1.022129324,-1.956654351,1.00
801,0.782935292,-4.300360597,1.00
802,1.229590687,16.33159172,1.00
803,0.928377109,-1.875524691,1.00
804,1.283282327,-10.14233973,1.00
805,1.030363824,6.076615761,1.00
806,1.120870322,10.38987475,1.00
807,0.778927995,12.34361109,1.00
808,0.787029556,-4.519268797,1.00
809,0.956661152,-20.9058371,1.00
810,0.992926766,-10.60412087,1.00
811,1.002797655,-6.23278471,1.00
812,1.137501625,13.37435579,1.00
813,0.778794974,-8.528361629,1.00
814,1.211156208,6.572593005,1.00
815,0.917214979,-6.545365372,1.00
816,0.778423425,-12.04332177,1.00
817,1.042781362,3.674076921,1.00
818,1.244121782,2.296177429,1.00
819,0.800348382,6.732510896,1.00
820,1.180655841,6.669432755,1.00
821,0.908283108,7.088001316,1.00
822,0.708547981,6.073503325,1.00
823,0.976523291,-14.61363623,1.00
824,0.630237255,-4.465070132,1.00
825,1.629022099,-8.300618779,1.00
826,1.018311116,6.648041613,1.00
827,0.948547526,-15.36302854,1.00
828,0.900883264,0.292990924,1.00
829,0.901565196,12.55032668,1.00
830,1.039676489,10.95364,1.00
831,1.148729689,-10.6038036,1.00
832,0.994273705,1.099135354,1.00
833,1.188778767,-2.265610796,1.00
834,1.037477313,14.69685239,1.00
835,1.044391744,1.486787009,1.00
836,0.635718674,2.447898602,1.00
837,1.236057391,0.856875099,1.00
838,0.865021111,6.429122291,1.00
839,0.987933619,-8.71816235,1.00
840,0.884789589,4.032117609,1.00
841,1.138456304,8.381704922,1.00
842,1.086989755,-7.133879236,1.00
843,0.519722788,-6.331173781,1.00
844,0.912426904,-0.942034346,1.00
845,0.961953364,17.41551962,1.00
846,1.307545933,10.18696367,1.00
847,0.983689532,-2.163294011,1.00
848,0.934806222,0.750481246,1.00
849,1.02407254,13.61371019,1.00
850,0.876300416,18.44157396,1.00
851,1.084645273,-10.00165461,1.00
852,0.830454849,3.049080657,1.00
853,1.185131959,3.158244406,1.00
854,0.671279364,-8.757802591,1.00
855,0.95780404,4.880443454,1.00
856,1.071103924,-10.13584605,1.00
857,0.954687731,7.550403276,1.00
858,0.731431366,1.647705643,1.00
859,0.840619713,13.17968246,1.00
860,1.420277766,-4.356142454,1.00
861,1.058169007,8.936496227,1.00
862,1.056819248,-20.67069914,1.00
863,0.616998708,12.9787793,1.00
864,0.880374205,15.55417404,1.00
865,0.942892615,-2.116548539,1.00
866,1.077370153,-11.3220557,1.00
867,1.104954785,6.022554509,1.00
868,1.062838052,1.43397068,1.00
869,1.469501543,-5.709225793,1.00
870,0.941071944,12.54393708,1.00
871,1.183031688,-21.52983619,1.00
872,1.118872408,-24.94595881,1.00
873,1.409754904,0.623173076,1.00
874,1.521999264,-8.322956575,1.00
875,1.258593483,21.67215916,1.00
876,1.367888972,15.78128905,1.00
877,1.02482304,14.59689188,1.00
878,0.851596405,-10.3905101,1.00
879,1.078814483,7.037526134,1.00
880,1.208995163,13.17971493,1.00
881,1.015346299,19.36689633,1.00
882,0.990219957,6.023502913,1.00
883,0.84065449,-11.37562914,1.00
884,0.740763394,1.779474688,1.00
885,1.253072623,-9.449824752,1.00
886,1.036259675,-6.076108219,1.00
887,1.088704341,-25.19145599,1.00
888,1.28770623,7.686377227,1.00
889,0.998682843,8.28738598,1.00
890,1.059997003,-3.910794128,1.00
891,0.535270983,3.269212416,1.00
892,0.83629239,18.78079659,1.00
893,0.983779121,1.368988846,1.00
894,0.869480589,-3.045459219,1.00
895,0.999557224,1.511373034,1.00
896,0.963844158,6.464330387,1.00
897,0.914659092,-9.822144733,1.00
898,0.85148831,-18.29945237,1.00
899,0.882682218,18.11902021,1.00
900,1.539832563,-6.85673121,1.00
901,0.822562622,2.767172986,1.00
902,1.234008576,-15.32269447,1.00
903,0.55715858,3.213288033,1.00
904,0.919173367,12.7119543,1.00
905,1.307504782,3.338673236,1.00
906,1.065854667,5.876258445,1.00
907,0.674973607,11.42917682,1.00
908,1.005110653,18.1927816,1.00
909,1.216018191,8.659757444,1.00
910,1.051606995,-11.0155722,1.00
911,1.000656308,-7.081400644,1.00
912,1.013635527,6.138334293,1.00
913,1.120926093,1.521847831,1.00
914,1.020065686,2.467586319,1.00
915,0.843112235,9.364972779,1.00
916,1.014442835,14.56475176,1.00
917,1.000518419,13.3619887,1.00
918,1.219810536,-6.608712515,1.00
919,0.717205806,-9.399994748,1.00
920,1.099570294,4.794161974,1.00
921,0.765725894,6.228053179,1.00
922,1.077072242,2.226414804,1.00
923,0.671199837,1.292777113,1.00
924,0.978260965,-5.062306342,1.00
925,1.171168465,-7.65284505,1.00
926,0.948080791,2.855084985,1.00
927,1.037586262,2.925664504,1.00
928,0.892547997,12.25159874,1.00
929,1.078704163,6.682985626,1.00
930,1.018718785,0.581880532,1.00
931,0.794260531,16.17428266,1.00
932,0.837611594,8.915628537,1.00
933,0.927992697,6.041118212,1.00
934,1.322211612,6.351368522,1.00
935,1.346391725,1.028743383,1.00
936,1.026937172,4.891070315,1.00
937,1.027575827,0.903889496,1.00
938,1.027381444,1.866919386,1.00
939,0.99891948,11.52047194,1.00
940,1.173978082,2.512079664,1.00
941,1.432047554,14.00683394,1.00
942,1.054149367,-4.267576144,1.00
943,0.942482592,-2.301106957,1.00
944,1.010764494,16.95686939,1.00
945,1.354887624,-1.676901442,1.00
946,0.835952337,-13.22264357,1.00
947,1.030680034,-1.337477547,1.00
948,0.898158731,-17.44461194,1.00
949,0.984888528,16.01131153,1.00
950,1.229078831,7.684486087,1.00
951,0.799640372,11.33377942,1.00
952,0.90030943,-6.237420192,1.00
953,1.334533883,-8.758493336,1.00
954,0.773208533,-5.306809508,1.00
955,0.976202052,-7.482582707,1.00
956,1.02994886,9.943355289,1.00
957,1.261053684,-10.98957679,1.00
958,1.19121251,5.438980311,1.00
959,1.297070146,-2.678418105,1.00
960,0.780241581,-1.975809428,1.00
961,0.687261938,13.10137058,1.00
962,0.675709424,-4.294419441,1.00
963,0.74200264,23.38174543,1.00
964,0.978220698,4.091582093,1.00
965,0.581375878,25.53557998,1.00
966,1.466067913,13.72841455,1.00
967,0.87356464,-0.048584547,1.00
968,1.189309103,-1.127926345,1.00
969,0.903641438,-8.915916742,1.00
970,1.213798838,-2.729294191,1.00
971,0.898891785,2.043291271,1.00
972,0.886492146,-5.114050512,1.00
973,0.847404613,-3.403348357,1.00
974,0.923110123,0.594130953,1.00
975,1.143702257,3.427078694,1.00
976,1.018061564,-28.31319089,1.00
977,0.973697217,6.338948068,1.00
978,0.958030959,17.02707756,1.00
979,1.300416181,-3.984444337,1.00
980,0.963173524,1.558438689,1.00
981,1.33999175,-16.69614598,1.00
982,1.101520918,6.771265992,1.00
983,1.394297636,-5.510362097,1.00
984,0.949126656,11.39450277,1.00
985,0.958013024,18.55746424,1.00
986,0.852538693,-10.59406739,1.00
987,1.058269278,-0.113201406,1.00
988,1.197205749,-15.55665161,1.00
989,0.696418809,-10.08327574,1.00
990,1.148830976,-0.879378157,1.00
991,1.117351337,5.577424985,1.00
992,1.100025929,-2.020138648,1.00
993,0.952281935,-21.79625121,1.00
994,1.128314371,4.182444372,1.00
995,0.938718064,-2.290429273,1.00
996,0.954997647,-7.476737657,1.00
997,0.803155817,13.87745681,1.00
998,1.333825494,16.24074151,1.00
999,0.764124798,-11.00348197,1.00
